0, 0, 0.7440857137690213, [0.9085506848193617, 0.4247091824969128, 0.8418417915109482]
1, 0, 1.074843511822672, [0.9085506848193617, 0.006218916862432922, 0.8418417915109482]
2, 0, 0.7461872844231654, [0, 0.006218916862432922, 0.8418417915109482]
3, 0, 0.7461872844231654, [0, 0.006218916862432922, 0.8418417915109482]
4, 0, 0.7461872844231654, [0, 0.006218916862432922, 0.8418417915109482]
5, 0, 0.7461872844231654, [0, 0.006218916862432922, 0.8418417915109482]
6, 0, 0.7453359277618685, [0, 0.006218916862432922, 0.2942948098153536]
7, 0, 0.7467037216605638, [0, 0, 0.2942948098153536]
8, 0, 0.7467037216605638, [0, 0, 0.2942948098153536]
9, 0, 0.7467037216605638, [0, 0, 0.2942948098153536]
10, 0, 0.7459881754420024, [0, 0, 0.06063578333236211]
11, 0, 0.7459881754420024, [0, 0, 0.06063578333236211]
12, 0, 0.7462607525948299, [0, 0.7303951867157993, 0.06063578333236211]
13, 0, 0.7462607525948299, [0, 0.7303951867157993, 0.06063578333236211]
14, 0, 0.2379152987096852, [1, 0.7303951867157993, 0.12843338802062623]
15, 0, 0.2379152987096852, [1, 0.7303951867157993, 0.12843338802062623]
16, 0, 0.2379152987096852, [1, 0.7303951867157993, 0.12843338802062623]
17, 0, 0.2379152987096852, [1, 0.7303951867157993, 0.12843338802062623]
18, 0, 0.2379152987096852, [1, 0.7303951867157993, 0.12843338802062623]
19, 0, 0.2379152987096852, [1, 0.7303951867157993, 0.12843338802062623]
20, 0, 0.746035848025315, [1, 1, 0.12843338802062623]
21, 0, 0.746035848025315, [1, 1, 0.12843338802062623]
22, 0, 0.746035848025315, [1, 1, 0.12843338802062623]
23, 0, 0.746035848025315, [1, 1, 0.12843338802062623]
24, 0, 0.2444840106247632, [1, 0.9925151067542398, 0]
25, 0, 0.24015542568190115, [1, 0.8153105112380816, 0]
26, 0, 0.24015542568190115, [1, 0.8153105112380816, 0]
27, 0, 0.24015542568190115, [1, 0.8153105112380816, 0]
28, 0, 0.24015542568190115, [1, 0.8153105112380816, 0]
29, 0, 0.24015542568190115, [1, 0.8153105112380816, 0]
30, 0, 0.7452194319199055, [1, 0.9774378352963523, 0.4365154165691335]
31, 0, 0.7452194319199055, [1, 0.9774378352963523, 0.4365154165691335]
32, 0, 0.7446338220335381, [1, 0.9774378352963523, 1]
33, 0, 0.7446338220335381, [1, 0.9774378352963523, 1]
34, 0, 0.7447190460641024, [0, 0.9774378352963523, 1]
35, 0, 0.7438794826530005, [0, 0.09903310655080688, 1]
36, 0, 0.743896231597508, [0.08475314531146348, 0.09903310655080688, 1]
37, 0, 0.743896231597508, [0.08475314531146348, 0.09903310655080688, 1]
38, 0, 0.743896231597508, [0.08475314531146348, 0.09903310655080688, 1]
39, 0, 0.743896231597508, [0.08475314531146348, 0.09903310655080688, 1]
40, 0, 0.743896231597508, [0.08475314531146348, 0.09903310655080688, 1]
41, 0, 0.7441892971493201, [0.48016573676496155, 0.5174680237209504, 1]
42, 0, 0.7441892971493201, [0.48016573676496155, 0.5174680237209504, 1]
43, 0, 0.20037619066880885, [0.993208928079584, 0.16055323443274028, 1]
44, 0, 0.14959436800543655, [0.8977284570977674, 0.16055323443274028, 1]
45, 0, 0.14959436800543655, [0.8977284570977674, 0.16055323443274028, 1]
46, 0, 0.14959436800543655, [0.8977284570977674, 0.16055323443274028, 1]
47, 0, 0.17300681086074304, [0.8977284570977674, 0.16055323443274028, 0]
48, 0, 0.17300681086074304, [0.8977284570977674, 0.16055323443274028, 0]
49, 0, 0.17300681086074304, [0.8977284570977674, 0.16055323443274028, 0]
50, 0, 0.17300681086074304, [0.8977284570977674, 0.16055323443274028, 0]
51, 0, 0.24118681179667073, [1, 0.5889360698268618, 0]
52, 0, 0.24118681179667073, [1, 0.5889360698268618, 0]
53, 0, 0.24425394680009446, [1, 1, 0]
54, 0, 0.24425394680009446, [1, 1, 0]
55, 0, 0.24425394680009446, [1, 1, 0]
56, 0, 0.24425394680009446, [1, 1, 0]
57, 0, 0.24425394680009446, [1, 1, 0]
58, 0, 0.24425394680009446, [1, 1, 0]
59, 0, 0.24425394680009446, [1, 1, 0]
60, 0, 0.24425394680009446, [1, 1, 0]
61, 0, 0.24425394680009446, [1, 1, 0]
62, 0, 0.24425394680009446, [1, 1, 0]
63, 0, 0.24425394680009446, [1, 1, 0]
64, 0, 0.24425394680009446, [1, 1, 0]
65, 0, 0.24425394680009446, [1, 1, 0]
66, 0, 0.7459326212532079, [0.48855011496203415, 1, 0.172010561874488]
67, 0, 0.7459326212532079, [0.48855011496203415, 1, 0.172010561874488]
68, 0, 0.7459326212532079, [0.48855011496203415, 1, 0.172010561874488]
69, 0, 0.7459233657798072, [0.559905186103305, 1, 0.172010561874488]
70, 0, 0.7470405852848143, [0.559905186103305, 1, 0]
71, 0, 0.7470656154885065, [0.4253640473008924, 1, 0]
72, 0, 0.7470656154885065, [0.4253640473008924, 1, 0]
73, 0, 0.7447203745408809, [0.4253640473008924, 1, 0.9758518376965716]
74, 0, 0.7447031607501791, [0.4253640473008924, 1, 1]
75, 0, 0.7438379473398474, [0.4253640473008924, 0.2097384715272692, 0.8720546929341477]
