0, 0, (0.008681951285451498, 0.4, 0.14589312956161465, 0.9102111052881864), [0.5225553281776604, 0.029394821039444685, 0.9295746191507577]
0, 1, (0.009488203405799617, 0.38392857142857145, 0.15788941048053576, 1.0568608612105863), [0.39545874527371183, 0.01814022648240221, 0.468338101599746]
0, 2, (0.003090542168211261, 0.9166666666666666, 0.0036493176195135715, 0.0004526935264825713), [0.44016602461838306, 0.13959985125394037, 0.8729421520690768]
0, 3, (0.0031540633678378113, 0.9166666666666666, 0.007547174683550735, 0.0018107741059302852), [0.47000231140228577, 0.1491641026296857, 0.7078059788709974]
0, 4, (0.0035559932851676065, 0.9166666666666666, 0.10110131921148166, 0.11588954277953825), [0.0942900150642273, 0.05974239293275385, 0.46149355457764063]
0, 5, (0.013574621537905075, 0.4, 0.185068577905778, 2.0602533214933856), [0.6011116682481393, 0.014276498315052621, 0.5300970662373066]
0, 6, (0.003795634948215698, 0.9166666666666666, 0.00048672516830641516, 0.004074241738343141), [0.2541217544453248, 0.07627525435784555, 0.9230186633336626]
0, 7, (0.005190043660132216, 0.9166666666666666, 0.008799787311473394, 0.0004526935264825713), [0.7540512208862502, 0.36516639980512366, 0.5056830383715647]
0, 8, (0.0037089628121405893, 0.9166666666666666, 0.01449311475651682, 0.004074241738343141), [0.7214149740967862, 0.24794592561883522, 0.6507163290842878]
0, 9, (0.004440328513468744, 0.9166666666666666, 0.030283055565025606, 0.04526935264825713), [0.7652400602760948, 0.20338601451441507, 0.30221704514039094]
0, 10, (0.004301837292995083, 0.9714285714285714, 1, 1), [0.10023551036959866, 0.0880656508669666, 0.9480209496930602]
0, 11, (0.004587364149112712, 0.9714285714285714, 1, 1), [0.14148034029371737, 0.0755363592890671, 0.8888606750262873]
0, 12, (0.0048296094653109125, 0.9166666666666666, 0.01005635829824068, 0.0), [0.21789251078811978, 0.08861139765052717, 0.13036900091710235]
0, 13, (0.004914283647514025, 0.9714285714285714, 1, 1), [0.9085506848193617, 0.4247091824969128, 0.8418417915109482]
0, 14, (0.0076494959555844485, 0.9166666666666666, 0.016679371782667304, 0.0018107741059302852), [0.6682205214932229, 0.36123459293556726, 0.18167879250347607]
0, 15, (0.009457595374165646, 0.9166666666666666, 0.02334669428074375, 0.0), [0.7586029957513318, 0.4086747150334563, 0.10120063348380348]
0, 16, (0.00516523278517715, 0.9714285714285714, 1, 1), [0.27107244733018865, 0.36603954947131, 0.7420132129131018]
0, 17, (0.007498567670345997, 0.9714285714285714, 1, 1), [0.048381808422827355, 0.9717630454344113, 0.9700384408128825]
0, 18, (0.008721626325309508, 0.9166666666666666, 0.026608677509581492, 0.0018107741059302852), [0.6449705402054657, 0.3035773982025144, 0.08490023451650053]
0, 19, (0.003906391480370688, 0.9166666666666666, 0.0013632363317068745, 0.007243096423721141), [0.4650537008159439, 0.22907360776680796, 0.5831657109020881]
0, 20, (0.005697017955019167, 0.9714285714285714, 1, 1), [0.0292898329511867, 0.5336527044336592, 0.9667353520776953]
0, 21, (0.11318669874227892, 0.9166666666666666, 0.05621283066123711, 2.4789497510185607), [0.7487638491833384, 0.007637558640299247, 0.7982008342783056]
0, 22, (0.004781401489280602, 0.9714285714285714, 1, 1), [0.2609700744506672, 0.3674356217233792, 0.9253032671354307]
0, 23, (0.005131971205994583, 0.9714285714285714, 1, 1), [0.4745432016213894, 0.40435472696204, 0.80389125093982]
0, 24, (0.0058155465453593284, 0.9714285714285714, 1, 1), [0.4370359126730705, 0.5334115190584806, 0.8374475687243288]
0, 25, (0.006362989360648574, 0.9166666666666666, 0.012726269007297314, 0.0004526935264825713), [0.44152836030894127, 0.23069935203097958, 0.17220936190658664]
0, 26, (0.003929090239405385, 0.9714285714285714, 1, 1), [0.14110978831224275, 0.19679921124602118, 0.9950221915653457]
0, 27, (0.006368747397270803, 0.9714285714285714, 1, 1), [0.6969360244002114, 0.461844197951674, 0.5034692183170107]
0, 28, (0.006385021144056138, 0.9714285714285714, 1, 1), [0.6374032662889376, 0.6940898700901386, 0.8893076704389448]
0, 29, (0.006464853555254619, 0.9714285714285714, 1, 1), [0.92787063040789, 0.6472779345414627, 0.7406284207471135]
0, 30, (0.00660660494687165, 0.9714285714285714, 1, 1), [0.6091001142881055, 0.6577081335428161, 0.7619060429809343]
0, 31, (0.007261013171033116, 0.9714285714285714, 1, 1), [0.5336312226488807, 0.9339976903041197, 0.9469540726321605]
0, 32, (0.007448774633980467, 0.9714285714285714, 1, 1), [0.00786611214813937, 0.6100016621971845, 0.561497122804714]
0, 33, (0.00759641078158475, 0.9714285714285714, 1, 1), [0.6542256007101719, 0.610876614914377, 0.46236947145744844]
0, 34, (0.00807467683759428, 0.9714285714285714, 1, 1), [0.30188645053211893, 0.4833216349162761, 0.2997479429768589]
0, 35, (0.008183755946067192, 0.9714285714285714, 1, 1), [0.4378647362427037, 0.8901573023513836, 0.6499530670546373]
0, 36, (0.008962954003893681, 0.9714285714285714, 1, 1), [0.38597236860290085, 0.9184067694080875, 0.520254326780975]
0, 37, (0.01406413458007169, 0.9166666666666666, 0.023583933750289575, 0.16342236306020821), [0.18479896273965457, 0.33374354953867424, 0.0003270257980189095]
0, 38, (0.00534617549732909, 0.9166666666666666, 0.02461611127216135, 0.016296966953372564), [0.7875050539632747, 0.2805262840224019, 0.3090931684026682]
0, 39, (0.007160151020727028, 0.9714285714285714, 1, 1), [0.8595602164418498, 0.7943727949573877, 0.7580362276008407]
0, 40, (0.008100919790198407, 0.9714285714285714, 1, 1), [0.15290887934886999, 0.5397011725519365, 0.36104094121278996]
0, 41, (0.00915203516350987, 0.9714285714285714, 1, 1), [0.0987157554279613, 0.8282600287407446, 0.4437028717067085]
0, 42, (0.0092564825014272, 0.9714285714285714, 1, 1), [0.21737408082789522, 0.9546113494902779, 0.5076704896785111]
0, 43, (0.009285838319616341, 0.9714285714285714, 1, 1), [0.34437689984636877, 0.9435738097666988, 0.48574834358734276]
0, 44, (0.009908767241518502, 0.9714285714285714, 1, 1), [0.22562003209701165, 0.6395818480278753, 0.22725074942990298]
0, 45, (0.010080636308686807, 0.9714285714285714, 1, 1), [0.4162525258847056, 0.6526451782775538, 0.2089037976248087]
0, 46, (0.01035714676770431, 0.18823529411764706, 0.16751716064222408, 0.5543521510854899), [0.49153981785933976, 0.061877180114190966, 0.04807205160735151]
0, 47, (0.0045406308922896, 0.9714285714285714, 1, 1), [0.1026702710813463, 0.2590699789899972, 0.7546493640141745]
0, 48, (0.00471009226062228, 0.9714285714285714, 1, 1), [0.4083414365771767, 0.3186072732011951, 0.765671992989038]
0, 49, (0.005396625101267325, 0.06153846153846154, 0.12072400368788973, 0.18518829571151751), [0.6080346402749994, 0.13464069428097114, 0.37823058365973994]
0, 50, (0.00607321485247384, 0.11290322580645161, 0.1303249827536724, 0.20515570934256044), [0.8128158135629304, 0.18680818181429437, 0.4000792212040739]
0, 51, (0.004507588940026392, 0.9166666666666666, 0.014028353562993664, 0.0004526935264825713), [0.6785870637164013, 0.2730024721027451, 0.47267634755911936]
0, 52, (0.004966994424638836, 0.9714285714285714, 1, 1), [0.6512888559594653, 0.4576708452328646, 0.9817099258189002]
0, 53, (0.007806193016968841, 0.9714285714285714, 1, 1), [0.7501419793388406, 0.6660660815209573, 0.47327216662482485]
0, 54, (0.00791100238514248, 0.9166666666666666, 0.011496839270684218, 0.004074241738343141), [0.7814765804539509, 0.46619806540142783, 0.2394608046281118]
0, 55, (0.006000755518984316, 0.029850746268656716, 0.13475454044094812, 0.2558185916262551), [0.532556548919087, 0.1014893904155697, 0.20531291880345448]
0, 56, (0.011136289058119586, 0.3893805309734513, 0.18343021438308385, 1.6875709668966723), [0.6600667362016281, 0.024391765011399058, 0.5605955789967338]
0, 57, (0.003183879566579473, 0.9166666666666666, 0.00666909877450009, 0.004074241738343141), [0.3967838524864229, 0.1190559472544106, 0.6531609551805185]
0, 58, (0.010775841642588815, 0.9166666666666666, 0.046855398531606605, 0.10185604345857856), [0.7444165179367636, 0.20637606950965903, 0.004273342352867915]
0, 59, (0.0042093737320706304, 0.9714285714285714, 1, 1), [0.28471821864158575, 0.2501992315601227, 0.8582442333359921]
