0, 0, 0.23459758843930328, [0.6478897665652841, 0.3554788722343465, 0.5179663821053828]
1, 0, 0.23459758843930328, [0.6478897665652841, 0.3554788722343465, 0.5179663821053828]
2, 0, 0.23459758843930328, [0.6478897665652841, 0.3554788722343465, 0.5179663821053828]
3, 0, 0.23459758843930328, [0.6478897665652841, 0.3554788722343465, 0.5179663821053828]
4, 0, 0.7452234864933229, [0, 1, 0.5179663821053828]
5, 0, 0.7452234864933229, [0, 1, 0.5179663821053828]
6, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
7, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
8, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
9, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
10, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
11, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
12, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
13, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
14, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
15, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
16, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
17, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
18, 0, 0.7459344259952724, [0, 1, 0.18907623807381507]
19, 0, 0.7458074454654553, [1, 1, 0.18907623807381507]
20, 0, 0.24425394680009446, [1, 1, 0]
21, 0, 0.24425394680009446, [1, 1, 0]
22, 0, 0.24425394680009446, [1, 1, 0]
23, 0, 0.24425394680009446, [1, 1, 0]
24, 0, 0.24425394680009446, [1, 1, 0]
25, 0, 0.24425394680009446, [1, 1, 0]
26, 0, 0.7471415984130072, [0.011867860190353352, 1, 0]
27, 0, 0.7471415984130072, [0.011867860190353352, 1, 0]
28, 0, 0.7471415984130072, [0.011867860190353352, 1, 0]
29, 0, 0.24425394680009446, [1, 1, 0]
30, 0, 0.24425394680009446, [1, 1, 0]
31, 0, 0.24425394680009446, [1, 1, 0]
32, 0, 0.24425394680009446, [1, 1, 0]
33, 0, 0.24425394680009446, [1, 1, 0]
34, 0, 0.24425394680009446, [1, 1, 0]
35, 0, 0.24425394680009446, [1, 1, 0]
36, 0, 0.24425394680009446, [1, 1, 0]
37, 0, 0.24425394680009446, [1, 1, 0]
38, 0, 0.24425394680009446, [1, 1, 0]
39, 0, 0.7456546705074526, [1, 1, 0.2401039105963479]
40, 0, 0.745746104752491, [0.2524357874992358, 1, 0.2401039105963479]
41, 0, 0.745746104752491, [0.2524357874992358, 1, 0.2401039105963479]
42, 0, 0.745746104752491, [0.2524357874992358, 1, 0.2401039105963479]
43, 0, 0.745746104752491, [0.2524357874992358, 1, 0.2401039105963479]
44, 0, 0.7457182553255622, [0.2524357874992358, 0.9732818203593787, 0.2401039105963479]
45, 0, 0.7457182553255622, [0.2524357874992358, 0.9732818203593787, 0.2401039105963479]
46, 0, 0.7457182553255622, [0.2524357874992358, 0.9732818203593787, 0.2401039105963479]
47, 0, 0.745746104752491, [0.2524357874992358, 1, 0.2401039105963479]
48, 0, 0.745746104752491, [0.2524357874992358, 1, 0.2401039105963479]
49, 0, 0.745746104752491, [0.2524357874992358, 1, 0.2401039105963479]
50, 0, 0.7459142501330167, [0, 1, 0.19502172150476543]
51, 0, 0.7461918954990732, [0, 1, 0.12402794397680639]
52, 0, 0.7461918954990732, [0, 1, 0.12402794397680639]
53, 0, 0.7461918954990732, [0, 1, 0.12402794397680639]
54, 0, 0.7452479353095476, [0, 1, 0.5011686086284004]
55, 0, 0.7471437580033713, [0, 1, 0]
56, 0, 0.7447739856451415, [0, 1, 0.9520234673846079]
57, 0, 0.7476574410472595, [0, 0, 1]
58, 0, 0.7476574410472595, [0, 0, 1]
59, 0, 0.7447288205026261, [0, 0.9887857909888604, 1]
60, 0, 0.7447288205026261, [0, 0.9887857909888604, 1]
61, 0, 0.7447384082243773, [0, 1, 1]
62, 0, 0.7447384082243773, [0, 1, 1]
63, 0, 0.7447384082243773, [0, 1, 1]
64, 0, 0.7447384082243773, [0, 1, 1]
65, 0, 0.7447384082243773, [0, 1, 1]
66, 0, 0.7447384082243773, [0, 1, 1]
67, 0, 0.7447384082243773, [0, 1, 1]
68, 0, 0.7447384082243773, [0, 1, 1]
69, 0, 0.7446543295362849, [1, 1, 1]
70, 0, 0.7446543295362849, [1, 1, 1]
71, 0, 0.7446543295362849, [1, 1, 1]
72, 0, 0.7446543295362849, [1, 1, 1]
73, 0, 0.7446543295362849, [1, 1, 1]
74, 0, 0.7446543295362849, [1, 1, 1]
75, 0, 0.7450153280267171, [1, 1, 0.6003203433256101]
76, 0, 0.7450153280267171, [1, 1, 0.6003203433256101]
77, 0, 0.7450153280267171, [1, 1, 0.6003203433256101]
78, 0, 0.745079225995275, [0.35463042860635696, 1, 0.6003203433256101]
79, 0, 0.745079225995275, [0.35463042860635696, 1, 0.6003203433256101]
80, 0, 0.7446631473944518, [0.35463042860635696, 0.6349115995051628, 0.6003203433256101]
81, 0, 0.7446631473944518, [0.35463042860635696, 0.6349115995051628, 0.6003203433256101]
