0, 0, 0.7445931298310641, [0.5333705282025948, 0.7400471245229499, 0.7907478345152974]
1, 0, 0.7445931298310641, [0.5333705282025948, 0.7400471245229499, 0.7907478345152974]
2, 0, 0.7445931298310641, [0.5333705282025948, 0.7400471245229499, 0.7907478345152974]
3, 0, 0.7448617823743806, [0.5333705282025948, 1, 0.7907478345152974]
4, 0, 0.7448617823743806, [0.5333705282025948, 1, 0.7907478345152974]
5, 0, 0.7450225538657854, [0.5333705282025948, 1, 0.6335427918997748]
6, 0, 0.7450225538657854, [0.5333705282025948, 1, 0.6335427918997748]
7, 0, 0.7450225538657854, [0.5333705282025948, 1, 0.6335427918997748]
8, 0, 0.7450225538657854, [0.5333705282025948, 1, 0.6335427918997748]
9, 0, 0.7450225538657854, [0.5333705282025948, 1, 0.6335427918997748]
10, 0, 0.2590970917439713, [1, 0.1277240327324023, 1]
11, 0, 0.2590970917439713, [1, 0.1277240327324023, 1]
12, 0, 0.24425394680009446, [1, 1, 0]
13, 0, 0.24425394680009446, [1, 1, 0]
14, 0, 0.24526296175295112, [1, 0.4662992741824883, 0]
15, 0, 0.24526296175295112, [1, 0.4662992741824883, 0]
16, 0, 0.24425394680009446, [1, 1, 0]
17, 0, 0.24425394680009446, [1, 1, 0]
18, 0, 0.7449376892150151, [1, 1, 0.6691127558113626]
19, 0, 0.7440445000464848, [0.176283015436143, 0.26995443603163893, 0.6691127558113626]
20, 0, 0.7440753972444714, [0, 0.26995443603163893, 0.6691127558113626]
21, 0, 0.7439271909806111, [0, 0.26995443603163893, 1]
22, 0, 0.7439271909806111, [0, 0.26995443603163893, 1]
23, 0, 0.7439271909806111, [0, 0.26995443603163893, 1]
24, 0, 0.7439271909806111, [0, 0.26995443603163893, 1]
25, 0, 0.7476574410472595, [0, 0, 1]
26, 0, 0.7476574410472595, [0, 0, 1]
27, 0, 1.5574579822590526, [1, 0, 1]
28, 0, 0.7441437438613481, [0.8079279776495684, 0.5131518866977005, 1]
29, 0, 0.7442411318103701, [0, 0.5131518866977005, 1]
30, 0, 0.24328521041108617, [0.5242978835319259, 0.5131518866977005, 0.023160410123515662]
31, 0, 0.7467769343678352, [0.5242978835319259, 1, 0.023160410123515662]
32, 0, 0.7468518992092958, [0.07444815181431058, 1, 0.023160410123515662]
33, 0, 0.7447322716351983, [0.07444815181431058, 1, 1]
34, 0, 0.7447322716351983, [0.07444815181431058, 1, 1]
35, 0, 0.7447322716351983, [0.07444815181431058, 1, 1]
36, 0, 0.7471301910074661, [0.07444815181431058, 1, 0]
37, 0, 0.24425394680009446, [1, 1, 0]
38, 0, 0.24425394680009446, [1, 1, 0]
39, 0, 0.24425394680009446, [1, 1, 0]
40, 0, 0.24425394680009446, [1, 1, 0]
41, 0, 0.24425394680009446, [1, 1, 0]
42, 0, 0.24425394680009446, [1, 1, 0]
43, 0, 0.24425394680009446, [1, 1, 0]
44, 0, 0.24425394680009446, [1, 1, 0]
45, 0, 0.24714759440206724, [0.9576527549224335, 1, 0]
46, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
47, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
48, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
49, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
50, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
51, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
52, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
53, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
54, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
55, 0, 0.7448764899718898, [0.9576527549224335, 1, 0.733146139466495]
56, 0, 0.7446579831166337, [0.9576527549224335, 1, 1]
57, 0, 0.7446579831166337, [0.9576527549224335, 1, 1]
58, 0, 0.7446579831166337, [0.9576527549224335, 1, 1]
59, 0, 0.7469914235868766, [0.82178046336047, 1, 0]
60, 0, 0.7469914235868766, [0.82178046336047, 1, 0]
61, 0, 0.7469914235868766, [0.82178046336047, 1, 0]
62, 0, 0.7448363793136173, [0.82178046336047, 1, 0.7894820324084515]
63, 0, 0.7448363793136173, [0.82178046336047, 1, 0.7894820324084515]
64, 0, 0.7447073491336171, [0.82178046336047, 1, 0.9471435201571216]
65, 0, 0.7447073491336171, [0.82178046336047, 1, 0.9471435201571216]
66, 0, 0.7447073491336171, [0.82178046336047, 1, 0.9471435201571216]
67, 0, 0.7469914235868766, [0.82178046336047, 1, 0]
68, 0, 0.7469914235868766, [0.82178046336047, 1, 0]
69, 0, 0.7469914235868766, [0.82178046336047, 1, 0]
70, 0, 0.7469914235868766, [0.82178046336047, 1, 0]
71, 0, 0.7470858110014936, [0.31621615482184606, 1, 0]
72, 0, 0.7447942819087894, [0.31621615482184606, 1, 0.8917869186979736]
73, 0, 0.7447942819087894, [0.31621615482184606, 1, 0.8917869186979736]
74, 0, 0.7447942819087894, [0.31621615482184606, 1, 0.8917869186979736]
75, 0, 0.7447384082243773, [0, 1, 1]
76, 0, 0.7447384082243773, [0, 1, 1]
77, 0, 0.7447207346481578, [0.2137895411815814, 1, 1]
78, 0, 0.7447207346481578, [0.2137895411815814, 1, 1]
79, 0, 0.7446543295362849, [1, 1, 1]
80, 0, 0.7446543295362849, [1, 1, 1]
81, 0, 0.7446543295362849, [1, 1, 1]
82, 0, 0.7446543295362849, [1, 1, 1]
83, 0, 0.7446543295362849, [1, 1, 1]
84, 0, 0.7447384082243773, [0, 1, 1]
85, 0, 0.7449426848129069, [0, 1, 0.7562266725609914]
86, 0, 0.7449426848129069, [0, 1, 0.7562266725609914]
87, 0, 0.7449426848129069, [0, 1, 0.7562266725609914]
88, 0, 0.7449426848129069, [0, 1, 0.7562266725609914]
89, 0, 0.7449426848129069, [0, 1, 0.7562266725609914]
90, 0, 0.7448503698317538, [1, 1, 0.7562266725609914]
91, 0, 0.7446543295362849, [1, 1, 1]
92, 0, 0.7446543295362849, [1, 1, 1]
93, 0, 0.7446543295362849, [1, 1, 1]
94, 0, 0.7446543295362849, [1, 1, 1]
95, 0, 0.7446543295362849, [1, 1, 1]
96, 0, 0.7446543295362849, [1, 1, 1]
