0, 0, (0.0038337053485911305, 0.4051724137931034, 0.08724208806508724, 0.4739957880843547), [0.2739298292565908, 0.014942601661947386, 0.9970984936840493]
0, 1, (0.006114256678577618, 0.029850746268656716, 0.1394319392724481, 0.29035175192951307), [0.6079701255134473, 0.11000160609473231, 0.29489736829499447]
0, 2, (0.005374761375060718, 0.9714285714285714, 1, 1), [0.0388032144670053, 0.4590647965525694, 0.9389033300299674]
0, 3, (0.005564318572026832, 0.9714285714285714, 1, 1), [0.34125466237754354, 0.40028375782839076, 0.665420445912062]
0, 4, (0.005927171321556246, 0.078125, 0.13771734484480241, 0.2365011788054769), [0.8338701473933952, 0.18148456940850544, 0.40541879774467615]
0, 5, (0.004793520761163272, 0.9166666666666666, 0.0006075966167572667, 0.0018107741059302852), [0.16780223066984212, 0.04216757518528502, 0.6304106091542411]
0, 6, (0.008701177489622618, 0.9166666666666666, 0.007669328660964505, 0.016296966953372564), [0.3194009309653266, 0.22839012981382434, 0.06432682143833135]
0, 7, (0.01212674678077405, 0.9166666666666666, 0.0033791345514974586, 0.04526935264825713), [0.3411533860127204, 0.34524036241070966, 0.022091690884950332]
0, 8, (0.0033745896035586513, 0.9166666666666666, 0.007525628282500133, 0.0004526935264825713), [0.6403225149838722, 0.23526302146736477, 0.8204210126817841]
0, 9, (0.007380034627791846, 0.9166666666666666, 0.02423901730424767, 0.0018107741059302852), [0.946588445108752, 0.42153535772786044, 0.23521236775192467]
0, 10, (0.003697356645623308, 0.9166666666666666, 0.024606194172950242, 0.03666817564508827), [0.6687645143827408, 0.17501768918378757, 0.42190305789943783]
0, 11, (0.004404667767368631, 0.9714285714285714, 1, 1), [0.2311316025207496, 0.16875616351502865, 0.4723582033074214]
0, 12, (0.004916536244384761, 0.9714285714285714, 1, 1), [0.5493448054856203, 0.41391042347573825, 0.9100072431963776]
0, 13, (0.005051879532189267, 0.9714285714285714, 1, 1), [0.45719705231468644, 0.45609222084000545, 0.9847651307439516]
0, 14, (0.00568777418510423, 0.9166666666666666, 0.004142099430947322, 0.011317338162064282), [0.6353479297775395, 0.35686133971216616, 0.4100552961468328]
0, 15, (0.005209029978231503, 0.9166666666666666, 0.022359854926445353, 0.007243096423721141), [0.9684717092180806, 0.3577146468405932, 0.4478418980478538]
0, 16, (0.0063190278210933475, 0.9714285714285714, 1, 1), [0.10206226614956748, 0.4815740338465273, 0.6409266379236523]
0, 17, (0.006447385347978329, 0.9714285714285714, 1, 1), [0.5194224622971516, 0.5759873877931901, 0.6938204027762741]
0, 18, (0.007100551518589391, 0.9166666666666666, 0.040525792361682536, 0.07650520597555456), [0.8398039373371854, 0.22708433009944917, 0.0902627584237321]
0, 19, (0.005358668235629398, 0.9714285714285714, 1, 1), [0.9600888866113326, 0.4813140818100772, 0.7881588771744087]
0, 20, (0.005371333062744107, 0.9714285714285714, 1, 1), [0.5129471502011778, 0.31592442355644934, 0.4986594794054572]
0, 21, (0.005374050277652632, 0.9714285714285714, 1, 1), [0.1982022799516706, 0.357349605337529, 0.6625298811337552]
0, 22, (0.0054634241324146675, 0.9714285714285714, 1, 1), [0.05176667566052595, 0.3732537861988292, 0.7008040088891095]
0, 23, (0.006638658453097653, 0.9714285714285714, 1, 1), [0.8809573346372553, 0.7902179412754057, 0.9159589866995435]
0, 24, (0.00724006573199256, 0.9714285714285714, 1, 1), [0.8321094400819401, 0.794765142098062, 0.7393897366263711]
0, 25, (0.0073497904595812595, 0.9714285714285714, 1, 1), [0.315737631069438, 0.652713231920997, 0.5980970715991564]
0, 26, (0.009268882518869951, 0.425, 0.1754348490163019, 2.344428431401093), [0.6898044282753427, 0.010570698827062075, 0.9187699796957514]
0, 27, (0.005747106324202835, 0.9714285714285714, 1, 1), [0.006035145738333192, 0.5015142270571995, 0.8829158935532713]
0, 28, (0.005873660219312605, 0.9714285714285714, 1, 1), [0.9224198686374565, 0.5599008901478751, 0.7773736643198749]
0, 29, (0.005985217073781491, 0.9714285714285714, 1, 1), [0.2773056634469907, 0.5644132675857529, 0.8648146742303348]
0, 30, (0.006214754586841246, 0.9714285714285714, 1, 1), [0.6392831974941151, 0.3884544831202116, 0.4251198583473682]
0, 31, (0.0063598576038136736, 0.9714285714285714, 1, 1), [0.7084551657545888, 0.6301569278305555, 0.7796073680724762]
0, 32, (0.006687189888022115, 0.9714285714285714, 1, 1), [0.15643858576498293, 0.4509601300339292, 0.49786799087604117]
0, 33, (0.007170697937101615, 0.9714285714285714, 1, 1), [0.45939860973582813, 0.9210899569523723, 0.9709731931817991]
0, 34, (0.007455195831329632, 0.9714285714285714, 1, 1), [0.10849865536714665, 0.7864223300926328, 0.7558020097020469]
0, 35, (0.007493953005624666, 0.9714285714285714, 1, 1), [0.8558162753106316, 0.9313201870310321, 0.8307460877212806]
0, 36, (0.007909959915014333, 0.9166666666666666, 0.015423060364680915, 0.0004526935264825713), [0.8012195972861097, 0.44664053133058224, 0.2214358082025425]
0, 37, (0.008144875933686329, 0.9714285714285714, 1, 1), [0.5286311042548709, 0.8534060518635441, 0.6145971306242924]
0, 38, (0.008224865381493154, 0.9714285714285714, 1, 1), [0.17036545411385484, 0.9919921520812239, 0.7630893562126716]
0, 39, (0.009901905245517494, 0.9714285714285714, 1, 1), [0.4771428394788517, 0.5643977735827477, 0.1742240171516517]
0, 40, (0.010418058610766733, 0.9166666666666666, 0.019047363760876172, 0.0004526935264825713), [0.2901324304737145, 0.1723648260703653, 0.013429571614089753]
