0, 0, 0.09586136816715304, [0.7624911674858741, 0.15414485695975144, 0.7275550250566657, 0.8364235752118473, 0.6789129812127732, 0.4711016396139508]
0, 1, 0.10873170888326515, [0.6210599337119596, 0.11487325773257762, 0.41625473945232394, 0.93552448062677, 0.5237702232724689, 0.21226566154165605]
0, 2, 0.2307232300826522, [0.37907540345051216, 0.10525439378691859, 0.9312712832468242, 0.4387617560986098, 0.612129141582572, 0.08637846186483145]
0, 3, 0.23132689109744495, [0.7071065494630647, 0.2973048843938947, 0.85957346330207, 0.29179592124795184, 0.09698051965644927, 0.6118681544340302]
0, 4, 0.2313279085475466, [0.4878123675733971, 0.2013825340300709, 0.8491994545477496, 0.6887250782483305, 0.9643967309215514, 0.5518763613730577]
0, 5, 0.23173595998112995, [0.549513722253431, 0.18924824537487883, 0.8144764661966414, 0.9979522527430249, 0.75201737465733, 0.2750077437371863]
0, 6, 0.23206715640459116, [0.5513316461426359, 0.24299337078067174, 0.8614474408056584, 0.5375649236756251, 0.2686111584182752, 0.3135320050957642]
0, 7, 0.23237144246338803, [0.6237474436859062, 0.2052971848801335, 0.9159073194187696, 0.8256112038011375, 0.9241428871243195, 0.80861353981841]
0, 8, 0.23303454351083383, [0.5674072098534514, 0.2886860350951054, 0.6738019392041318, 0.8663851191322669, 0.3790418426033655, 0.6028703809301698]
0, 9, 0.2337051026793461, [0.3324174940294038, 0.1783200566582095, 0.21862892834156844, 0.30700223169519403, 0.1393851990312006, 0.16893604809008855]
0, 10, 0.2338316511401482, [0.5969832940884364, 0.22537498741888207, 0.5021057459358097, 0.9940383377277278, 0.17112676505995938, 0.3073911663035783]
0, 11, 0.23391171975196032, [0.9988806543043547, 0.40246224006701947, 0.7575448341259154, 0.37214644239110917, 0.8016357570838553, 0.24917475646098863]
0, 12, 0.2340239994941064, [0.6977109623459146, 0.3980287141545584, 0.27172234673768036, 0.8707233399557743, 0.5005763039241117, 0.33144593071765993]
0, 13, 0.23553429644753784, [0.17342167254779506, 0.10755747591609577, 0.03684674657227516, 0.7290705731742868, 0.24759173327499473, 0.5718193520970248]
0, 14, 0.23575701741453, [0.4190022173984539, 0.21161750218280873, 0.7299065648360753, 0.6830638167071955, 0.021426299804291782, 0.1562412505222729]
0, 15, 0.23618192686926254, [0.7347618114337287, 0.3229626982614453, 0.26663905739948035, 0.38960540234642416, 0.4802706023738872, 0.15091331448485323]
0, 16, 0.23737986502386527, [0.9350332095902677, 0.34519516869280187, 0.4894798273997688, 0.048480265791623456, 0.10600811376641428, 0.6982159418914476]
0, 17, 0.23764939744697297, [0.5961411539045287, 0.18439436704051315, 0.4459674393164006, 0.6271414794858274, 0.1852240607469925, 0.10098897097996418]
0, 18, 0.2381195453825054, [0.642381297696787, 0.4975923051587908, 0.05722152988191109, 0.13355610734789258, 0.08298809963512577, 0.3473797995124872]
0, 19, 0.23934522148722573, [0.6355380231966985, 0.15146753099220067, 0.8224221505253558, 0.6489916498872134, 0.01266760528646338, 0.6115076759499702]
0, 20, 0.241179166022938, [0.26470149256875874, 0.12770554615175256, 0.7950861095111641, 0.591333262576784, 0.8279064710234015, 0.743746521818028]
0, 21, 0.2413883517046336, [0.9508419577309493, 0.28374964764518606, 0.6210756995540166, 0.6295802626712573, 0.4028709014701052, 0.17525716503720323]
0, 22, 0.2424928834149309, [0.5861923083755373, 0.17624000819204866, 0.24283007227324016, 0.548584761035862, 0.40301699742549557, 0.6710426710740411]
0, 23, 0.24289603933375908, [0.9668014925372775, 0.33484825757005143, 0.3361185731563373, 0.2697342407664015, 0.8650629432588994, 0.5007990426029252]
0, 24, 0.24450196196645427, [0.8520521496751939, 0.20248819471704893, 0.7926920364128481, 0.6996259512406273, 0.5517336628048098, 0.010383829072684314]
0, 25, 0.24684812203819087, [0.7657849282176497, 0.2208824126825033, 0.29145284015127537, 0.03708512040268974, 0.4045893863236888, 0.8589346152823469]
0, 26, 0.24791152611071385, [0.7584129991537281, 0.2366405389159879, 0.17846156715468786, 0.9427619757859403, 0.7895215704309125, 0.7449717199364758]
0, 27, 0.25251491168283136, [0.7376270727718429, 0.20014742825715837, 0.20139902737322524, 0.4294798377365039, 0.7280980346111958, 0.2859355275578467]
0, 28, 0.40693616344737643, [0.675786942375712, 0.040356140046880484, 0.8283992605765096, 0.4591168041001191, 0.8583859965796244, 0.03865594232273395]
0, 29, 0.5560319353797913, [0.712132020881256, 0.03510087412448437, 0.14231713191288076, 0.8257762994187832, 0.163449116208762, 0.7793841036492084]
0, 30, 0.7385729852885524, [0.43842923707298087, 0.007379360857211914, 0.012267108094214607, 0.28616840848448866, 0.21606540441744204, 0.6744089267583507]
0, 31, 0.7438619849880388, [0.18391712932670512, 0.13652793646788342, 0.6072400911497711, 0.3536293962040936, 0.6880226422325085, 0.021597695252438376]
0, 32, 0.7438962338859177, [0.47602589824912844, 0.2680858081332791, 0.8908780888465315, 0.699153399262898, 0.26205663103239507, 0.9857715793918398]
0, 33, 0.743920562553057, [0.10155395340278173, 0.24298287129445806, 0.8719853818971885, 0.39709970321388666, 0.1509710275010383, 0.23332768223384348]
