0, 100, (0.012379584173297634, 0.9714285714285714, 1, 1), (0.005159031395560432, 0.9166666666666666, 0.0002676887416134936, 0.016296966953372564), 0.9166666666666666, 0.5830544341776362, 0.508234934154046
1, 100, (0.005061264643667959, 0.9714285714285714, 1, 1), (0.004240601060618167, 0.041666666666666664, 0.05611290621943789, 0.10146507215574387), 0.08266494317290371, 0.4169038788137267, 0.5924888633488579
2, 100, (0.00412787641313886, 0.9166666666666666, 0.14579290602021894, 0.13082842915346313), (0.004240601060618167, 0.041666666666666664, 0.05611290621943789, 0.10146507215574387), 0.02012951878892376, 0.2361705435424148, 0.3779011241097458
3, 100, (0.005273355159320568, 0.37272727272727274, 0.1941160020461554, 1.78609485544589), (0.0032201025392761293, 0.9166666666666666, 0.0030942818090906065, 0.0), 0.013529121690703982, 0.2089199181609887, 0.3479746193452214
4, 100, (0.014540813749480158, 0.9166666666666666, 0.0003428557581316236, 0.07650520597555456), (0.0032201025392761293, 0.9166666666666666, 0.0030942818090906065, 0.0), 0.009426692898397801, 0.19573912388757728, 0.3381907893214335
5, 100, (0.005042025848910818, 0.078125, 0.1082313467363095, 0.15825297032340563), (0.0032201025392761293, 0.9166666666666666, 0.0030942818090906065, 0.0), 0.007281522092938701, 0.18965704771587993, 0.33733240719502133
6, 100, (0.003118382205486947, 0.9166666666666666, 0.011112085295943054, 0.011317338162064282), (0.0032201025392761293, 0.9166666666666666, 0.0030942818090906065, 0.0), 0.007123020304843312, 0.18356884358066622, 0.3300004273018552
7, 100, (0.0030898292893717775, 0.9166666666666666, 0.0013521473132453363, 0.016296966953372564), (0.0011060782403955556, 0.014285714285714285, 0.07414567790630323, 0.12392154579245157), 0.00732071333205358, 0.16349828090420002, 0.3102847449391555
8, 100, (0.0033501633994453927, 0.9166666666666666, 5.556671553982674e-05, 0.011317338162064282), (0.0011060782403955556, 0.014285714285714285, 0.07414567790630323, 0.12392154579245157), 0.007176584218792668, 0.1629740572197453, 0.3171469436987321
9, 100, (0.003589492867914498, 0.9166666666666666, 0.00010824206612004528, 0.004074241738343141), (0.0011060782403955556, 0.014285714285714285, 0.07414567790630323, 0.12392154579245157), 0.007243096423721141, 0.1468076625369565, 0.30070113208003174
10, 100, (0.005374184816387725, 0.078125, 0.0564071756984395, 0.04480792796632745), (0.0011060782403955556, 0.014285714285714285, 0.07414567790630323, 0.12392154579245157), 0.006491484843722441, 0.15104300313744823, 0.30867012970591307
11, 100, (0.003075747614695622, 0.9166666666666666, 0.0008886227441619458, 0.0018107741059302852), (0.0011060782403955556, 0.014285714285714285, 0.07414567790630323, 0.12392154579245157), 0.004522622413465796, 0.14749801406730517, 0.313077174496182
12, 100, (0.0030643437922425088, 0.9166666666666666, 0.0010636929594121213, 0.016296966953372564), (0.0011060782403955556, 0.014285714285714285, 0.07414567790630323, 0.12392154579245157), 0.004074241738343141, 0.16307658682192605, 0.33141561072036513
13, 100, (0.0036437068415232617, 0.9166666666666666, 0.0010679931705365841, 0.0), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.004046911454420097, 0.16623316169281283, 0.3359314272986323
14, 100, (0.004143889416974729, 0.0, 0.06955016632859265, 0.10196184043244913), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.0039787881225350034, 0.1678334550785472, 0.3381312846572558
15, 100, (0.004061999981004987, 0.9166666666666666, 2.507153683544762e-05, 0.0004526935264825713), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.003897907846864363, 0.16884323171972682, 0.34024088919328155
16, 100, (0.0031285866118475284, 0.9166666666666666, 0.00037707651162264465, 0.0018107741059302852), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.0036913443881628097, 0.16871147759770694, 0.3402928037558471
17, 100, (0.0037154191437659017, 0.9166666666666666, 0.0001383071307677238, 0.0004526935264825713), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.0038588191685438042, 0.1629108995001721, 0.3340067240009753
18, 100, (0.0030499053133073153, 0.9166666666666666, 0.0009803272084529546, 0.0018107741059302852), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.003958328127896499, 0.16094842807584894, 0.3318336299027357
19, 100, (0.0037154191437659017, 0.9166666666666666, 0.0001383071307677238, 0.0004526935264825713), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.004014808582740313, 0.15614502261597635, 0.3277415178154827
20, 100, (0.00353857581975067, 0.9166666666666666, 0.0007295130668092492, 0.0), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.004074241738343141, 0.15396008320117305, 0.3255650562593334
21, 100, (0.0030585913503619997, 0.9166666666666666, 0.00011719366054306469, 0.011317338162064282), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.004074241738343141, 0.1471703326371523, 0.31893610115305604
22, 100, (0.0032308784969557027, 0.9166666666666666, 0.001193962263492175, 0.0), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.004074241738343141, 0.14505050172508904, 0.31697379136616416
23, 100, (0.006251365249408157, 0.014285714285714285, 0.009389231946337126, 0.0007860948554458953), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.004074241738343141, 0.14092002872802195, 0.31221728135750115
24, 100, (0.004154348527203393, 0.0, 0.0433220509616731, 0.05904445803126905), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.004066118453921547, 0.15135192079654133, 0.32252298079668346
25, 100, (0.004131718463633133, 0.0, 0.04676264941354181, 0.0617236100193127), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.004028926873679577, 0.15315603589176963, 0.3248675719554593
26, 100, (0.0039003529542800328, 0.8648648648648649, 0.011812302291092655, 0.008858131487889272), (0.0030464629545323384, 0.9166666666666666, 0.0012577170222820978, 0.0004526935264825713), 0.004043255675146285, 0.15027790931030513, 0.3228783166946275
