0, 0, 0.7440561864388446, [0.0791626612502635, 0.32144845193008165, 0.8313027648307699]
1, 0, 0.7439933276018764, [0, 0.32144845193008165, 1]
2, 0, 0.7439933276018764, [0, 0.32144845193008165, 1]
3, 0, 0.7439933276018764, [0, 0.32144845193008165, 1]
4, 0, 0.7439933276018764, [0, 0.32144845193008165, 1]
5, 0, 0.7439933276018764, [0, 0.32144845193008165, 1]
6, 0, 0.7439933276018764, [0, 0.32144845193008165, 1]
7, 0, 0.7439933276018764, [0, 0.32144845193008165, 1]
8, 0, 0.7457509177461039, [0, 0.32144845193008165, 0.03701318831218181]
9, 0, 0.746420879162542, [0, 0.32144845193008165, 0]
10, 0, 0.746420879162542, [0, 0.32144845193008165, 0]
11, 0, 0.7471437580033713, [0, 1, 0]
12, 0, 0.7471437580033713, [0, 1, 0]
13, 0, 0.7471437580033713, [0, 1, 0]
14, 0, 0.7471437580033713, [0, 1, 0]
15, 0, 0.7471437580033713, [0, 1, 0]
16, 0, 0.24425394680009446, [1, 1, 0]
17, 0, 0.24425394680009446, [1, 1, 0]
18, 0, 0.24425394680009446, [1, 1, 0]
19, 0, 0.7471437580033713, [0, 1, 0]
20, 0, 0.7471437580033713, [0, 1, 0]
21, 0, 0.7471437580033713, [0, 1, 0]
22, 0, 0.7471437580033713, [0, 1, 0]
23, 0, 0.7471437580033713, [0, 1, 0]
24, 0, 0.7467101341360889, [0, 0.505397434804928, 0]
25, 0, 0.7467101341360889, [0, 0.505397434804928, 0]
26, 0, 0.7467101341360889, [0, 0.505397434804928, 0]
27, 0, 0.7445375872867516, [0, 0.505397434804928, 0.5904218356267235]
28, 0, 0.7442315904871861, [0, 0.505397434804928, 1]
29, 0, 0.7476574410472595, [0, 0, 1]
30, 0, 0.7476574410472595, [0, 0, 1]
31, 0, 0.7476574410472595, [0, 0, 1]
32, 0, 0.7476574410472595, [0, 0, 1]
33, 0, 0.7467504618572789, [0, 0, 0.3119540223808921]
34, 0, 0.7467504618572789, [0, 0, 0.3119540223808921]
35, 0, 0.7467504618572789, [0, 0, 0.3119540223808921]
36, 0, 0.7467504618572789, [0, 0, 0.3119540223808921]
37, 0, 0.7449966281776059, [0, 0.5354842677962022, 0.3119540223808921]
38, 0, 0.7467504618572789, [0, 0, 0.3119540223808921]
39, 0, 0.7476574410472595, [0, 0, 1]
40, 0, 0.7439143297660933, [0, 0.08860242821958575, 1]
41, 0, 0.7439143297660933, [0, 0.08860242821958575, 1]
42, 0, 0.7439143297660933, [0, 0.08860242821958575, 1]
43, 0, 0.7439143297660933, [0, 0.08860242821958575, 1]
44, 0, 0.7439143297660933, [0, 0.08860242821958575, 1]
45, 0, 0.7446554178280924, [0.9873953060349603, 1, 1]
46, 0, 0.7446554178280924, [0.9873953060349603, 1, 1]
47, 0, 0.7446554178280924, [0.9873953060349603, 1, 1]
48, 0, 0.7446554178280924, [0.9873953060349603, 1, 1]
49, 0, 0.7464288897682185, [0, 1, 0.07908096821400379]
50, 0, 0.7451152898459158, [0, 1, 0.5989478599203729]
51, 0, 0.7450169659432659, [1, 1, 0.5989478599203729]
52, 0, 0.7450169659432659, [1, 1, 0.5989478599203729]
53, 0, 0.7450169659432659, [1, 1, 0.5989478599203729]
54, 0, 0.7450169659432659, [1, 1, 0.5989478599203729]
55, 0, 0.7450533943338744, [0.6346862852190169, 1, 0.5989478599203729]
56, 0, 0.7463415233223274, [0.6346862852190169, 1, 0.07827043758357621]
57, 0, 0.7463415233223274, [0.6346862852190169, 1, 0.07827043758357621]
58, 0, 0.2402412510239532, [0.6346862852190169, 0.2814956047123326, 0.07827043758357621]
59, 0, 0.2402412510239532, [0.6346862852190169, 0.2814956047123326, 0.07827043758357621]
60, 0, 0.2402412510239532, [0.6346862852190169, 0.2814956047123326, 0.07827043758357621]
61, 0, 0.7463415233223274, [0.6346862852190169, 1, 0.07827043758357621]
62, 0, 0.7463415233223274, [0.6346862852190169, 1, 0.07827043758357621]
63, 0, 0.7463415233223274, [0.6346862852190169, 1, 0.07827043758357621]
64, 0, 0.7463415233223274, [0.6346862852190169, 1, 0.07827043758357621]
65, 0, 0.7454083977909303, [0, 1, 0.40295999924553916]
66, 0, 0.7454083977909303, [0, 1, 0.40295999924553916]
67, 0, 0.7454083977909303, [0, 1, 0.40295999924553916]
68, 0, 0.7454083977909303, [0, 1, 0.40295999924553916]
69, 0, 0.7447958644531274, [0, 1, 0.9238220088318133]
70, 0, 0.7447958644531274, [0, 1, 0.9238220088318133]
71, 0, 0.7447384082243773, [0, 1, 1]
72, 0, 0.7447384082243773, [0, 1, 1]
73, 0, 0.7454549154990623, [0, 1, 0.37798981295305]
74, 0, 0.7452565376369588, [0, 0.8156041775479392, 0.37798981295305]
75, 0, 0.7445716673119951, [0, 0.8156041775479392, 1]
76, 0, 0.7445716673119951, [0, 0.8156041775479392, 1]
77, 0, 0.7445499460354109, [1, 0.8156041775479392, 0.8908045456451391]
78, 0, 0.7444757065417346, [1, 0.8156041775479392, 1]
79, 0, 0.7442206208594433, [1, 0.5917420614083906, 1]
80, 0, 0.7442206208594433, [1, 0.5917420614083906, 1]
81, 0, 0.7442206208594433, [1, 0.5917420614083906, 1]
82, 0, 0.7442206208594433, [1, 0.5917420614083906, 1]
83, 0, 0.7442786380490385, [1, 0.6392176249529617, 1]
84, 0, 0.7442786380490385, [1, 0.6392176249529617, 1]
85, 0, 0.7443880622006429, [0, 0.6392176249529617, 1]
86, 0, 0.7443880622006429, [0, 0.6392176249529617, 1]
87, 0, 0.7443880622006429, [0, 0.6392176249529617, 1]
88, 0, 0.7447384082243773, [0, 1, 1]
89, 0, 0.7447126837785767, [0.3111059335640714, 1, 1]
90, 0, 0.7447126837785767, [0.3111059335640714, 1, 1]
91, 0, 0.7447126837785767, [0.3111059335640714, 1, 1]
92, 0, 0.7447126837785767, [0.3111059335640714, 1, 1]
93, 0, 0.7447384082243773, [0, 1, 1]
94, 0, 0.7471437580033713, [0, 1, 0]
95, 0, 0.7451665514580214, [0, 1, 0.5591795487939675]
96, 0, 0.7451665514580214, [0, 1, 0.5591795487939675]
97, 0, 0.7451665514580214, [0, 1, 0.5591795487939675]
98, 0, 0.7450661975469701, [1, 1, 0.5591795487939675]
99, 0, 0.24425394680009446, [1, 1, 0]
